head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,frame,gesture,speaker
-217.9455573500749,-78.79219142068524,-68.31901707904532,125.74189094844627,372.8114479911223,-86.1204374624714,112.45955935922836,365.6068648191771,238.18047751967632,239.02329209799666,-253.18155077940006,-250.7137827355174,-252.06364083988228,-246.68735506857024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,jer
-219.26020237728864,-80.08521574918818,-68.88868843863449,128.58324875158183,377.65098051010204,-88.0480973442803,112.22019899688928,365.11215094475426,239.33302568610137,237.25116146016663,-254.33428376637818,-250.18702153639606,-250.984243320987,-248.36301381644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,jer
-219.60392843201336,-80.28652141228874,-67.86253906195014,134.08136108750074,381.34668898684924,-89.48487515761435,108.24488365703608,360.8468774328799,239.71198593357119,240.13895331276638,-254.47698272987193,-250.7592226018789,-252.61668610459967,-249.2799949103869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,jer
-152.9056331260919,-239.5616573698555,-105.92641445286263,-154.00415247867087,537.7292318343093,-368.5382776103933,-525.1104108874802,537.7292318343093,537.7292318343093,537.7292318343093,-112.48464878742013,-171.70734402878833,-92.58265832450425,-228.09573027116974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,jolo
-152.88001143377872,-239.6964486705086,-104.42987142735035,-154.4716375146765,537.615506650586,-369.60654870904335,-526.3764056846454,537.615506650586,537.615506650586,537.615506650586,-110.72914915852012,-171.63605383960225,-92.60559982632644,-228.03030033789227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,jolo
-153.77222031005496,-237.66106215448684,-104.78625460608261,-147.46755937255944,537.01920087198,-369.3193964928513,-525.6675053184614,537.01920087198,537.01920087198,537.01920087198,-113.36120661602423,-172.6255834171109,-94.40877099811745,-229.00724420217117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,jolo
-99.37830154962349,-188.41535326173326,-52.62183699428029,-88.50362496390218,-157.50962369063961,-318.90337386250206,-476.18188085990164,588.6893012940083,588.6893012940083,588.6893012940083,-55.54179052069157,-114.99118640798893,-40.00069669676011,-174.02023507400148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.49176211016257,964.1626720946825,-65.29158015041266,-44.987420776017636,964.1626720946825,-106.86285829727498,-120.84831404772672,-130.52347025893678,-142.35377623976765,-121.27032621028958,-100.3791840962177,-66.31879994484717,-49.36198071162152,-127.49743209957849,-117.45541167607038,-86.58650953485261,-67.3186824009895,-134.39400601710125,-118.99624136772215,-102.78226300518996,-85.60532524458549,3.0,1,jolo
-36.94395813879608,-139.9048639387369,-25.039576718826694,-22.29966302374646,-13.892914149728982,-260.9973160779581,-427.1957758705985,640.8317345796008,-216.53745994713478,640.8317345796008,5.573707071125239,-51.859836275348236,18.360802014497445,-110.92661410394935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.61592630490757,-58.92789900162728,-20.54121188151192,3.273353937206403,10.076243532034267,9.857878160893778,50.41931451877242,75.86025028581972,96.54756095184129,-3.306238563314766,31.516462661822835,6.512257637056519,-10.829432505127786,-14.453694910503017,17.41367621948864,-8.575638836992987,-29.044584131874064,-29.197741269450866,-2.943620528239085,-13.17117507727571,-26.869834894110763,4.0,1,jolo
-42.320153891033605,-138.57027071323216,-24.27100366267551,-15.192268494718292,17.895912002008497,-265.64650068076384,-431.7862911208451,637.7556851594438,-221.9744757008254,637.7556851594438,1.8975789936407665,-55.66270764874671,14.851613594763329,-114.73280299645994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.84777170747077,-54.201643991519354,-17.61280038343379,7.736108766913764,14.593957115941848,4.165744415506728,40.882435832449154,65.43707339358329,84.89286952925866,-5.443030927518833,27.67813036982041,6.403261206200646,-11.130779860869604,-14.718594380366115,14.285910993959714,-1.5142889177373695,-22.977071994589082,-25.582701011640232,-2.9924344553968227,-7.006408337749524,-20.04796565534246,5.0,1,jolo
-40.78944472064947,-138.8643431812166,-25.704484881319253,-16.910723036833666,14.841668362586821,-264.6573756890298,-432.091647729229,637.4858368951948,-220.85634504792608,637.4858368951948,4.254599961113371,-55.733106929446066,16.341888555200455,-114.80235945364039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.62342892336181,-50.81616252729916,-12.37335219151652,8.3707394274447,11.123450665223645,11.04521959997329,47.88852208009171,72.96457019585547,92.08889136251186,-5.169928198403435,25.48695413685654,8.411264620725898,-1.9709124870750017,-17.79490495919995,10.071560266311918,-6.126144256736255,-27.026698006198167,-33.28852989499492,-9.675790101035258,-14.398901924089602,-26.18641888508486,6.0,1,jolo
-106.06015729287684,-194.79764275865222,-63.21140476824465,-63.64985565539028,-93.39801732314474,-327.7455505145628,-481.55664663824626,581.5960357748822,581.5960357748822,581.5960357748822,-61.455129204310495,-123.81667060530998,-46.27914988264221,-182.81788268126635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.5280759659076,862.5280759659073,862.5280759659073,-145.8168924402446,862.5280759659073,-212.36946382525431,-145.7994983112462,-147.24839315796834,-153.72493464572196,-228.23773062320427,-208.5619972840385,-193.19816022704234,-167.11546191611657,-237.73382070739098,-234.2246454290753,-205.53985761767814,-204.07356864195756,-247.19512253358096,-226.97758012553737,-240.22895436394478,-252.06622201362677,7.0,1,jolo
-90.73234527463768,-182.05589321239182,-53.45379957253552,-92.85368243231105,-222.9689006268524,-312.0477535920064,-475.27689534481823,592.2830996704449,592.2830996704449,592.2830996704449,-46.5619667057641,-106.36149642853336,-32.705418579823075,-161.83114724166123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.6645001927402,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,-52.33322500963701,8.0,1,jolo
-150.21182024636585,-238.37411378731784,-105.95324877704084,-157.73182917770094,536.4173404598566,-370.61431916925494,-526.2482403799141,536.4173404598566,536.4173404598566,536.4173404598566,-108.73198278942277,-167.9891104046242,-92.83811709780925,-226.97658000997615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,jolo
-153.22982846176083,-240.18851374772106,-106.61380397770927,-153.32830946261123,537.1166989512335,-369.10769253001183,-525.813188195707,537.1166989512335,537.1166989512335,537.1166989512335,-109.5543762754331,-169.6129421683483,-92.4305791161338,-228.5875618694972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,jolo
192.09971783229832,-8.422976077193175,86.5896984936013,-165.09917856553758,-425.1530599532232,-106.6808168080998,-439.43381155969405,-483.5926832260812,-390.3171776118275,884.7242496552055,248.58187785925907,209.1623384722195,241.56424187985704,155.97757960921632,899.6214875500023,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,-44.98107437750011,989.7822660769201,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,-49.48911330384601,0.0,1,kyle
190.0326213526942,-13.029886724574073,88.16419114370322,-159.8904621861336,-431.4930494951696,-109.75447286807373,-442.4588730742713,-480.99375827855835,-384.95295041659165,892.0885478944431,248.35334544846572,206.50308352317393,244.6127313209568,152.81893235993516,856.5400336750384,891.207241034009,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,-91.98669866889722,996.356628227185,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135926,-49.81783141135925,-49.81783141135925,-49.81783141135925,-49.81783141135925,-49.81783141135925,1.0,1,kyle
186.95980142029055,-12.530575869994518,87.3991688874939,-151.52603571807717,-409.7579286989498,-117.93043607611182,-443.564668471726,-482.3387145589163,-386.0694298102074,896.9471250633728,245.13146531760205,202.99078601920164,237.09135258954706,147.19808990647465,1039.1067436361104,883.7076323428954,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,-101.20075663047396,995.0102268187611,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,-49.75051134093801,2.0,1,kyle
123.89304499455635,-64.6543702482844,58.836591246201756,-149.61298464353396,34.11189756596034,-185.6381559057196,-495.8429859648789,-477.582653335803,-354.979928773952,932.8637038531481,186.09749713672747,131.5835520232657,189.2029180290417,71.72187402327053,899.2539109572353,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.96269554786176,-44.962695547861756,-44.962695547861756,-44.962695547861756,-44.962695547861756,-44.962695547861756,806.6824651148459,806.6824651148459,806.6824651148459,-224.74199437816557,-260.94601270193533,-226.2530527318476,-182.4774292449824,-156.47840259528826,-138.857926245697,-224.67239241623324,-202.33627781890766,-145.80190741334218,-128.36075220530813,-221.59070305136007,-208.7755255202818,-160.16137325650305,-133.86013493607248,-219.08020706955912,-212.5945580602301,-179.74121081366937,806.6824651148459,3.0,1,kyle
80.3814528047259,-93.55577747965725,56.46586627265479,-28.537323156696154,253.44199530898462,-241.66812586635055,-527.2756640168711,-481.010778400752,-331.8986517702786,935.4605404985527,139.77737582285272,79.41318290188269,147.6876426186259,11.318264462325528,904.8120286867517,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-45.24060143433761,-2.107285341528212,-34.289751436994955,-95.26647125970958,-66.46977907108128,-43.990821976362,-1.852803644704926,-12.454858719315782,-55.29209210189225,-95.60090326604684,9.661753792201674,-25.69319889872686,-66.87995894402141,-97.91847663447267,-0.4864885626416113,-33.555982904919794,-60.287144960565364,-86.33060979234352,946.3753619302579,-34.96349237243019,-62.27692722694523,-80.32006860775692,4.0,1,kyle
78.87077802051222,-90.15430394492051,56.682162130489026,-28.19492347231515,236.29750858162137,-233.94721480381,-521.3752260928068,-475.34423456191945,-342.50771795610524,938.5991190744177,138.2646821031095,78.71930818088063,151.12874412206787,12.961318618779778,906.1473102348226,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-45.307365511741146,-113.1679165215865,-71.34535585018324,-21.658527906482334,14.402911787575178,26.030131864717223,17.475483095152622,69.99252609327458,108.9985298823065,142.32575993139525,2.1766301635668834,37.80370278556343,9.816884813809189,-9.967304223038763,-22.90231097541519,9.958550198461841,-15.454067144077422,-30.798580050863542,-52.61293906336363,-26.491596592456247,-31.18728714772412,-43.39522514063129,5.0,1,kyle
107.96936689677169,-66.5295778647529,72.79863827827393,-96.52838516874706,56.809334286970156,-203.906243866789,-503.489151831845,-475.5528822591833,-343.52952636893394,940.0131431525451,167.7369364095968,112.53815590980254,178.61351013313538,53.05668229315585,903.6544600786049,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,-45.18272300393026,924.527027951553,-194.31462432056082,924.5270279515529,-150.37463402404092,-180.9907649505614,-105.79737969289774,-64.74928756756607,-51.528500778653566,-39.71930554830622,-136.1981344925921,-91.173499072478,-52.02760146756655,-35.83733710755273,-143.6088985203599,-103.05140935688328,-60.763879926928496,-41.75043244978433,-134.82939818811386,-110.29001913070907,-84.4509854416811,-67.59796386587018,6.0,1,kyle
151.96608730555,-31.71111128618699,85.97803018069547,-123.63132104295859,-248.05792350667363,-149.0765757462144,-465.20148010868206,-478.5425050127101,-368.17510333109544,917.6154530945976,214.00454765697077,165.83311070453453,217.24131772552178,111.7574733666504,897.4410585184627,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-44.87205292592315,-219.36181309570432,-128.8852269569166,-53.42386269339579,3.8296033575302935,886.9108129881222,-63.00107744619405,-22.702638562404285,13.962030766421003,37.17372089275573,-84.45830458575189,-36.177066050804434,-3.569657342717335,17.129412683792594,-96.5803118672393,-53.03254405648641,-12.068619212195069,15.876541638334222,-104.71628139462527,-59.63459720591376,-28.924097217877044,-8.346024638731022,7.0,1,kyle
184.1187271433152,-9.394793359103266,90.16940042399031,-154.09589312797618,-423.4259850065152,-115.2982540061568,-445.890579162988,-479.45366227550903,-384.33503943560305,896.1602662662782,243.89883086844006,204.03226399368748,239.20850222735484,154.30621545078554,1091.6948898049782,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,-54.5847444902489,985.5854528184028,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,-49.2792726409202,8.0,1,kyle
185.35270488151906,-9.688970279709066,90.52980715509602,-152.74950796403752,-429.61486661141197,-110.58825254654859,-444.30652978023653,-478.9774649981761,-381.93088094493874,893.835113974787,243.7893366350307,205.8918401548485,235.26800415028117,153.18966617349642,901.7176856314284,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,-45.08588428157139,1001.0516012624038,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,-50.052580063120224,9.0,1,kyle
